"geom","id","name"
"MULTIPOLYGON(((100.388778 -0.316402 0 -1.7976931348623157E308,100.388746 -0.316987 0 -1.7976931348623157E308,100.38855 -0.317219 0 -1.7976931348623157E308,100.388072 -0.317434 0 -1.7976931348623157E308,100.387607 -0.317652 0 -1.7976931348623157E308,100.387043 -0.317592 0 -1.7976931348623157E308,100.387024 -0.317404 0 -1.7976931348623157E308,100.386966 -0.317047 0 -1.7976931348623157E308,100.386917 -0.316818 0 -1.7976931348623157E308,100.386908 -0.31665 0 -1.7976931348623157E308,100.386749 -0.31664 0 -1.7976931348623157E308,100.386364 -0.31659 0 -1.7976931348623157E308,100.386365 -0.316163 0 -1.7976931348623157E308,100.385802 -0.315995 0 -1.7976931348623157E308,100.385802 -0.315816 0 -1.7976931348623157E308,100.385634 -0.315737 0 -1.7976931348623157E308,100.385239 -0.315677 0 -1.7976931348623157E308,100.384793 -0.315697 0 -1.7976931348623157E308,100.384745 -0.315449 0 -1.7976931348623157E308,100.384746 -0.314903 0 -1.7976931348623157E308,100.384173 -0.314893 0 -1.7976931348623157E308,100.384103 -0.315102 0 -1.7976931348623157E308,100.383618 -0.315042 0 -1.7976931348623157E308,100.383598 -0.315191 0 -1.7976931348623157E308,100.383064 -0.315161 0 -1.7976931348623157E308,100.383005 -0.315082 0 -1.7976931348623157E308,100.382768 -0.315013 0 -1.7976931348623157E308,100.382827 -0.314884 0 -1.7976931348623157E308,100.38259 -0.314735 0 -1.7976931348623157E308,100.382294 -0.314566 0 -1.7976931348623157E308,100.381998 -0.314358 0 -1.7976931348623157E308,100.381741 -0.314149 0 -1.7976931348623157E308,100.381336 -0.314239 0 -1.7976931348623157E308,100.38093 -0.314358 0 -1.7976931348623157E308,100.380524 -0.314526 0 -1.7976931348623157E308,100.380522 -0.314874 0 -1.7976931348623157E308,100.380394 -0.314874 0 -1.7976931348623157E308,100.37986 -0.314814 0 -1.7976931348623157E308,100.379514 -0.314804 0 -1.7976931348623157E308,100.379316 -0.314695 0 -1.7976931348623157E308,100.37896 -0.314636 0 -1.7976931348623157E308,100.378685 -0.314623 0 -1.7976931348623157E308,100.378377 -0.314606 0 -1.7976931348623157E308,100.378388 -0.314199 0 -1.7976931348623157E308,100.378458 -0.313901 0 -1.7976931348623157E308,100.37835 -0.313762 0 -1.7976931348623157E308,100.378221 -0.313643 0 -1.7976931348623157E308,100.378043 -0.313623 0 -1.7976931348623157E308,100.377677 -0.313554 0 -1.7976931348623157E308,100.377559 -0.313594 0 -1.7976931348623157E308,100.377222 -0.313653 0 -1.7976931348623157E308,100.376945 -0.313554 0 -1.7976931348623157E308,100.376866 -0.313604 0 -1.7976931348623157E308,100.376787 -0.313574 0 -1.7976931348623157E308,100.376738 -0.313514 0 -1.7976931348623157E308,100.37661 -0.313296 0 -1.7976931348623157E308,100.376482 -0.312959 0 -1.7976931348623157E308,100.376315 -0.312631 0 -1.7976931348623157E308,100.376158 -0.312264 0 -1.7976931348623157E308,100.375981 -0.311827 0 -1.7976931348623157E308,100.375813 -0.311788 0 -1.7976931348623157E308,100.375546 -0.311738 0 -1.7976931348623157E308,100.375309 -0.311818 0 -1.7976931348623157E308,100.374922 -0.311947 0 -1.7976931348623157E308,100.374447 -0.312125 0 -1.7976931348623157E308,100.374041 -0.312274 0 -1.7976931348623157E308,100.373635 -0.312433 0 -1.7976931348623157E308,100.373358 -0.312552 0 -1.7976931348623157E308,100.37313 -0.312641 0 -1.7976931348623157E308,100.372866 -0.31276 0 -1.7976931348623157E308,100.372694 -0.312455 0 -1.7976931348623157E308,100.372377 -0.312568 0 -1.7976931348623157E308,100.372131 -0.312057 0 -1.7976931348623157E308,100.371983 -0.31174 0 -1.7976931348623157E308,100.37183 -0.311794 0 -1.7976931348623157E308,100.371761 -0.311586 0 -1.7976931348623157E308,100.371385 -0.311768 0 -1.7976931348623157E308,100.371078 -0.311921 0 -1.7976931348623157E308,100.370726 -0.312079 0 -1.7976931348623157E308,100.370394 -0.312246 0 -1.7976931348623157E308,100.370087 -0.312404 0 -1.7976931348623157E308,100.369731 -0.312571 0 -1.7976931348623157E308,100.369166 -0.312852 0 -1.7976931348623157E308,100.369209 -0.313457 0 -1.7976931348623157E308,100.368759 -0.313485 0 -1.7976931348623157E308,100.368383 -0.313514 0 -1.7976931348623157E308,100.367878 -0.313542 0 -1.7976931348623157E308,100.367364 -0.313566 0 -1.7976931348623157E308,100.367022 -0.313768 0 -1.7976931348623157E308,100.366873 -0.313857 0 -1.7976931348623157E308,100.366601 -0.313871 0 -1.7976931348623157E308,100.366443 -0.313767 0 -1.7976931348623157E308,100.36628 -0.313781 0 -1.7976931348623157E308,100.366107 -0.31387 0 -1.7976931348623157E308,100.365993 -0.31384 0 -1.7976931348623157E308,100.365646 -0.314116 0 -1.7976931348623157E308,100.365463 -0.31419 0 -1.7976931348623157E308,100.365116 -0.314313 0 -1.7976931348623157E308,100.364801 -0.31397 0 -1.7976931348623157E308,100.364732 -0.313752 0 -1.7976931348623157E308,100.36508 -0.313139 0 -1.7976931348623157E308,100.365066 -0.312886 0 -1.7976931348623157E308,100.364754 -0.312752 0 -1.7976931348623157E308,100.364463 -0.312483 0 -1.7976931348623157E308,100.364627 -0.31235 0 -1.7976931348623157E308,100.364687 -0.312073 0 -1.7976931348623157E308,100.364475 -0.311879 0 -1.7976931348623157E308,100.36406 -0.311482 0 -1.7976931348623157E308,100.363892 -0.311308 0 -1.7976931348623157E308,100.363737 -0.311153 0 -1.7976931348623157E308,100.363656 -0.311049 0 -1.7976931348623157E308,100.363361 -0.310975 0 -1.7976931348623157E308,100.363022 -0.311035 0 -1.7976931348623157E308,100.362609 -0.31108 0 -1.7976931348623157E308,100.362197 -0.311058 0 -1.7976931348623157E308,100.361998 -0.311088 0 -1.7976931348623157E308,100.361725 -0.310977 0 -1.7976931348623157E308,100.36143 -0.310696 0 -1.7976931348623157E308,100.361238 -0.310681 0 -1.7976931348623157E308,100.361032 -0.310637 0 -1.7976931348623157E308,100.36084 -0.310593 0 -1.7976931348623157E308,100.360516 -0.310564 0 -1.7976931348623157E308,100.360096 -0.310683 0 -1.7976931348623157E308,100.35972 -0.310491 0 -1.7976931348623157E308,100.359675 -0.310135 0 -1.7976931348623157E308,100.35966 -0.309912 0 -1.7976931348623157E308,100.359718 -0.309511 0 -1.7976931348623157E308,100.359717 -0.309096 0 -1.7976931348623157E308,100.359687 -0.308696 0 -1.7976931348623157E308,100.359332 -0.308162 0 -1.7976931348623157E308,100.35897 -0.307629 0 -1.7976931348623157E308,100.358992 -0.307465 0 -1.7976931348623157E308,100.358947 -0.307095 0 -1.7976931348623157E308,100.358813 -0.306665 0 -1.7976931348623157E308,100.358724 -0.306324 0 -1.7976931348623157E308,100.358488 -0.306027 0 -1.7976931348623157E308,100.358377 -0.30599 0 -1.7976931348623157E308,100.358186 -0.305931 0 -1.7976931348623157E308,100.357854 -0.30582 0 -1.7976931348623157E308,100.357868 -0.30536 0 -1.7976931348623157E308,100.357735 -0.305242 0 -1.7976931348623157E308,100.357498 -0.305168 0 -1.7976931348623157E308,100.357351 -0.305006 0 -1.7976931348623157E308,100.357291 -0.30477 0 -1.7976931348623157E308,100.35707 -0.304594 0 -1.7976931348623157E308,100.356598 -0.304329 0 -1.7976931348623157E308,100.356186 -0.304093 0 -1.7976931348623157E308,100.355861 -0.304034 0 -1.7976931348623157E308,100.355596 -0.303961 0 -1.7976931348623157E308,100.355272 -0.303814 0 -1.7976931348623157E308,100.355272 -0.303563 0 -1.7976931348623157E308,100.355301 -0.303342 0 -1.7976931348623157E308,100.355286 -0.303165 0 -1.7976931348623157E308,100.355212 -0.302723 0 -1.7976931348623157E308,100.355064 -0.302383 0 -1.7976931348623157E308,100.354902 -0.302457 0 -1.7976931348623157E308,100.35449 -0.302664 0 -1.7976931348623157E308,100.354077 -0.302665 0 -1.7976931348623157E308,100.353414 -0.302709 0 -1.7976931348623157E308,100.353326 -0.302547 0 -1.7976931348623157E308,100.353252 -0.302267 0 -1.7976931348623157E308,100.353045 -0.301914 0 -1.7976931348623157E308,100.35281 -0.30215 0 -1.7976931348623157E308,100.352751 -0.302607 0 -1.7976931348623157E308,100.352427 -0.302932 0 -1.7976931348623157E308,100.352147 -0.30274 0 -1.7976931348623157E308,100.352058 -0.302372 0 -1.7976931348623157E308,100.352087 -0.301855 0 -1.7976931348623157E308,100.351925 -0.301782 0 -1.7976931348623157E308,100.351807 -0.301915 0 -1.7976931348623157E308,100.351262 -0.30193 0 -1.7976931348623157E308,100.351056 -0.301842 0 -1.7976931348623157E308,100.350451 -0.301665 0 -1.7976931348623157E308,100.349847 -0.301592 0 -1.7976931348623157E308,100.349479 -0.301415 0 -1.7976931348623157E308,100.349198 -0.301047 0 -1.7976931348623157E308,100.349183 -0.300605 0 -1.7976931348623157E308,100.349065 -0.300221 0 -1.7976931348623157E308,100.348667 -0.30003 0 -1.7976931348623157E308,100.34849 -0.300104 0 -1.7976931348623157E308,100.348151 -0.300163 0 -1.7976931348623157E308,100.347886 -0.300355 0 -1.7976931348623157E308,100.347518 -0.300444 0 -1.7976931348623157E308,100.347518 -0.300326 0 -1.7976931348623157E308,100.347798 -0.299987 0 -1.7976931348623157E308,100.347812 -0.29978 0 -1.7976931348623157E308,100.347606 -0.299589 0 -1.7976931348623157E308,100.34734 -0.299397 0 -1.7976931348623157E308,100.347045 -0.299221 0 -1.7976931348623157E308,100.346927 -0.299103 0 -1.7976931348623157E308,100.346853 -0.298631 0 -1.7976931348623157E308,100.346764 -0.297923 0 -1.7976931348623157E308,100.346646 -0.297569 0 -1.7976931348623157E308,100.346499 -0.297525 0 -1.7976931348623157E308,100.346263 -0.29754 0 -1.7976931348623157E308,100.345836 -0.297423 0 -1.7976931348623157E308,100.345747 -0.297025 0 -1.7976931348623157E308,100.345599 -0.296582 0 -1.7976931348623157E308,100.345462 -0.296385 0 -1.7976931348623157E308,100.345396 -0.296238 0 -1.7976931348623157E308,100.34554 -0.295889 0 -1.7976931348623157E308,100.345672 -0.295638 0 -1.7976931348623157E308,100.345539 -0.295462 0 -1.7976931348623157E308,100.345215 -0.295432 0 -1.7976931348623157E308,100.345053 -0.295005 0 -1.7976931348623157E308,100.345214 -0.294607 0 -1.7976931348623157E308,100.345582 -0.294149 0 -1.7976931348623157E308,100.345921 -0.293721 0 -1.7976931348623157E308,100.345906 -0.293588 0 -1.7976931348623157E308,100.346023 -0.292895 0 -1.7976931348623157E308,100.346156 -0.292276 0 -1.7976931348623157E308,100.346421 -0.292231 0 -1.7976931348623157E308,100.346995 -0.292039 0 -1.7976931348623157E308,100.347629 -0.29195 0 -1.7976931348623157E308,100.34838 -0.291831 0 -1.7976931348623157E308,100.348926 -0.29186 0 -1.7976931348623157E308,100.349589 -0.29186 0 -1.7976931348623157E308,100.350296 -0.291888 0 -1.7976931348623157E308,100.351018 -0.29202 0 -1.7976931348623157E308,100.351947 -0.292182 0 -1.7976931348623157E308,100.352669 -0.292373 0 -1.7976931348623157E308,100.353715 -0.292696 0 -1.7976931348623157E308,100.354703 -0.29299 0 -1.7976931348623157E308,100.355101 -0.293403 0 -1.7976931348623157E308,100.355617 -0.293948 0 -1.7976931348623157E308,100.35603 -0.294346 0 -1.7976931348623157E308,100.35665 -0.294964 0 -1.7976931348623157E308,100.356974 -0.295215 0 -1.7976931348623157E308,100.357841 -0.295861 0 -1.7976931348623157E308,100.358312 -0.296302 0 -1.7976931348623157E308,100.359127 -0.296997 0 -1.7976931348623157E308,100.35926 -0.298029 0 -1.7976931348623157E308,100.359894 -0.298368 0 -1.7976931348623157E308,100.360278 -0.298471 0 -1.7976931348623157E308,100.360644 -0.298406 0 -1.7976931348623157E308,100.360971 -0.299075 0 -1.7976931348623157E308,100.361413 -0.299104 0 -1.7976931348623157E308,100.362135 -0.299206 0 -1.7976931348623157E308,100.362356 -0.299118 0 -1.7976931348623157E308,100.362768 -0.298911 0 -1.7976931348623157E308,100.363431 -0.298645 0 -1.7976931348623157E308,100.363873 -0.298467 0 -1.7976931348623157E308,100.3643 -0.29829 0 -1.7976931348623157E308,100.364993 -0.298039 0 -1.7976931348623157E308,100.365302 -0.297994 0 -1.7976931348623157E308,100.365302 -0.298112 0 -1.7976931348623157E308,100.365273 -0.298717 0 -1.7976931348623157E308,100.365745 -0.298982 0 -1.7976931348623157E308,100.36629 -0.299114 0 -1.7976931348623157E308,100.366747 -0.299246 0 -1.7976931348623157E308,100.366837 -0.299313 0 -1.7976931348623157E308,100.366983 -0.299332 0 -1.7976931348623157E308,100.367189 -0.299409 0 -1.7976931348623157E308,100.367414 -0.299335 0 -1.7976931348623157E308,100.367633 -0.299262 0 -1.7976931348623157E308,100.367799 -0.299202 0 -1.7976931348623157E308,100.368071 -0.299101 0 -1.7976931348623157E308,100.368309 -0.299028 0 -1.7976931348623157E308,100.368482 -0.299263 0 -1.7976931348623157E308,100.368831 -0.299196 0 -1.7976931348623157E308,100.368986 -0.298684 0 -1.7976931348623157E308,100.369627 -0.29901 0 -1.7976931348623157E308,100.370168 -0.299079 0 -1.7976931348623157E308,100.371706 -0.299957 0 -1.7976931348623157E308,100.372412 -0.299795 0 -1.7976931348623157E308,100.372757 -0.300291 0 -1.7976931348623157E308,100.372889 -0.30077 0 -1.7976931348623157E308,100.373075 -0.300771 0 -1.7976931348623157E308,100.373208 -0.30109 0 -1.7976931348623157E308,100.373569 -0.300909 0 -1.7976931348623157E308,100.373907 -0.300688 0 -1.7976931348623157E308,100.37442 -0.300336 0 -1.7976931348623157E308,100.375315 -0.299806 0 -1.7976931348623157E308,100.375683 -0.299689 0 -1.7976931348623157E308,100.376117 -0.299501 0 -1.7976931348623157E308,100.376234 -0.300201 0 -1.7976931348623157E308,100.376434 -0.300429 0 -1.7976931348623157E308,100.376464 -0.300818 0 -1.7976931348623157E308,100.376649 -0.30107 0 -1.7976931348623157E308,100.376732 -0.301209 0 -1.7976931348623157E308,100.376758 -0.301559 0 -1.7976931348623157E308,100.376847 -0.301678 0 -1.7976931348623157E308,100.376982 -0.30174 0 -1.7976931348623157E308,100.377167 -0.301743 0 -1.7976931348623157E308,100.377527 -0.301878 0 -1.7976931348623157E308,100.377547 -0.302229 0 -1.7976931348623157E308,100.377657 -0.302355 0 -1.7976931348623157E308,100.378011 -0.30266 0 -1.7976931348623157E308,100.378468 -0.302925 0 -1.7976931348623157E308,100.379043 -0.303312 0 -1.7976931348623157E308,100.379448 -0.303885 0 -1.7976931348623157E308,100.379919 -0.304064 0 -1.7976931348623157E308,100.380163 -0.304277 0 -1.7976931348623157E308,100.380767 -0.304414 0 -1.7976931348623157E308,100.38084 -0.30498 0 -1.7976931348623157E308,100.381146 -0.30544 0 -1.7976931348623157E308,100.381412 -0.305829 0 -1.7976931348623157E308,100.382053 -0.306341 0 -1.7976931348623157E308,100.382075 -0.306789 0 -1.7976931348623157E308,100.382241 -0.307376 0 -1.7976931348623157E308,100.382476 -0.307978 0 -1.7976931348623157E308,100.382629 -0.308403 0 -1.7976931348623157E308,100.383203 -0.308443 0 -1.7976931348623157E308,100.383768 -0.307758 0 -1.7976931348623157E308,100.385016 -0.307431 0 -1.7976931348623157E308,100.385282 -0.307639 0 -1.7976931348623157E308,100.385764 -0.308621 0 -1.7976931348623157E308,100.386388 -0.308234 0 -1.7976931348623157E308,100.386675 -0.308453 0 -1.7976931348623157E308,100.386873 -0.308334 0 -1.7976931348623157E308,100.387407 -0.308413 0 -1.7976931348623157E308,100.387525 -0.308502 0 -1.7976931348623157E308,100.387791 -0.308949 0 -1.7976931348623157E308,100.387968 -0.309247 0 -1.7976931348623157E308,100.388066 -0.309524 0 -1.7976931348623157E308,100.388144 -0.309832 0 -1.7976931348623157E308,100.388282 -0.310328 0 -1.7976931348623157E308,100.388379 -0.310894 0 -1.7976931348623157E308,100.388408 -0.311192 0 -1.7976931348623157E308,100.388704 -0.31135 0 -1.7976931348623157E308,100.388719 -0.311874 0 -1.7976931348623157E308,100.388722 -0.311976 0 -1.7976931348623157E308,100.388414 -0.312412 0 -1.7976931348623157E308,100.388077 -0.312631 0 -1.7976931348623157E308,100.388007 -0.312928 0 -1.7976931348623157E308,100.388144 -0.313454 0 -1.7976931348623157E308,100.388162 -0.313782 0 -1.7976931348623157E308,100.388349 -0.314159 0 -1.7976931348623157E308,100.388279 -0.314357 0 -1.7976931348623157E308,100.388436 -0.314764 0 -1.7976931348623157E308,100.388444 -0.315459 0 -1.7976931348623157E308,100.388632 -0.315518 0 -1.7976931348623157E308,100.38864 -0.316134 0 -1.7976931348623157E308,100.388778 -0.316402 0 -1.7976931348623157E308)))",K002,Guguak Panjang
